layer,beta,experiment,success_count,total_prompts,final_accuracy
7,2.0,4,2.0,1000.0,0.002
7,2.0,5,4.0,1000.0,0.004
7,2.0,Average,,,0.0021999999999999997
7,3.0,1,12.0,1000.0,0.012
7,3.0,2,10.0,1000.0,0.01
7,3.0,3,3.0,1000.0,0.003
7,3.0,4,11.0,1000.0,0.011
7,3.0,5,15.0,1000.0,0.015
7,3.0,Average,,,0.010199999999999999
7,4.0,1,17.0,1000.0,0.017
7,4.0,2,15.0,1000.0,0.015
7,4.0,3,10.0,1000.0,0.01
7,4.0,4,16.0,1000.0,0.016
7,4.0,5,19.0,1000.0,0.019
7,4.0,Average,,,0.0154
7,5.0,1,25.0,1000.0,0.025
7,5.0,2,22.0,1000.0,0.022
7,5.0,3,18.0,1000.0,0.018
7,5.0,4,27.0,1000.0,0.027
7,5.0,5,23.0,1000.0,0.023
7,5.0,Average,,,0.023
8,0.5,1,0.0,1000.0,0.0
8,0.5,2,0.0,1000.0,0.0
8,0.5,3,0.0,1000.0,0.0
8,0.5,4,0.0,1000.0,0.0
8,0.5,5,0.0,1000.0,0.0
8,0.5,Average,,,0.0
8,1.0,1,0.0,1000.0,0.0
8,1.0,2,0.0,1000.0,0.0
8,1.0,3,0.0,1000.0,0.0
8,1.0,4,0.0,1000.0,0.0
8,1.0,5,0.0,1000.0,0.0
8,1.0,Average,,,0.0
8,2.0,1,3.0,1000.0,0.003
8,2.0,2,1.0,1000.0,0.001
8,2.0,3,0.0,1000.0,0.0
8,2.0,4,1.0,1000.0,0.001
8,2.0,5,4.0,1000.0,0.004
8,2.0,Average,,,0.0018000000000000002
8,3.0,1,9.0,1000.0,0.009
8,3.0,2,7.0,1000.0,0.007
8,3.0,3,1.0,1000.0,0.001
8,3.0,4,7.0,1000.0,0.007
8,3.0,5,10.0,1000.0,0.01
8,3.0,Average,,,0.0068000000000000005
8,4.0,1,16.0,1000.0,0.016
8,4.0,2,16.0,1000.0,0.016
8,4.0,3,7.0,1000.0,0.007
8,4.0,4,13.0,1000.0,0.013
8,4.0,5,16.0,1000.0,0.016
8,4.0,Average,,,0.013600000000000001
8,5.0,1,18.0,1000.0,0.018
8,5.0,2,20.0,1000.0,0.02
8,5.0,3,15.0,1000.0,0.015
8,5.0,4,20.0,1000.0,0.02
8,5.0,5,18.0,1000.0,0.018
8,5.0,Average,,,0.0182
9,0.5,1,0.0,1000.0,0.0
9,0.5,2,0.0,1000.0,0.0
9,0.5,3,0.0,1000.0,0.0
9,0.5,4,0.0,1000.0,0.0
9,0.5,5,0.0,1000.0,0.0
9,0.5,Average,,,0.0
9,1.0,1,4.0,1000.0,0.004
9,1.0,2,2.0,1000.0,0.002
9,1.0,3,1.0,1000.0,0.001
9,1.0,4,2.0,1000.0,0.002
9,1.0,5,4.0,1000.0,0.004
9,1.0,Average,,,0.0026000000000000003
9,2.0,1,88.0,1000.0,0.088
9,2.0,2,90.0,1000.0,0.09
9,2.0,3,105.0,1000.0,0.105
9,2.0,4,101.0,1000.0,0.101
9,2.0,5,84.0,1000.0,0.084
9,2.0,Average,,,0.0936
9,3.0,1,169.0,1000.0,0.169
9,3.0,2,171.0,1000.0,0.171
9,3.0,3,188.0,1000.0,0.188
9,3.0,4,179.0,1000.0,0.179
9,3.0,5,165.0,1000.0,0.165
9,3.0,Average,,,0.17440000000000003
9,4.0,1,187.0,1000.0,0.187
9,4.0,2,195.0,1000.0,0.195
9,4.0,3,200.0,1000.0,0.2
9,4.0,4,187.0,1000.0,0.187
9,4.0,5,183.0,1000.0,0.183
9,4.0,Average,,,0.19040000000000004
9,5.0,1,194.0,1000.0,0.194
9,5.0,2,206.0,1000.0,0.206
9,5.0,3,203.0,1000.0,0.203
9,5.0,4,196.0,1000.0,0.196
9,5.0,5,185.0,1000.0,0.185
9,5.0,Average,,,0.1968
10,0.5,1,0.0,1000.0,0.0
10,0.5,2,0.0,1000.0,0.0
10,0.5,3,0.0,1000.0,0.0
10,0.5,4,0.0,1000.0,0.0
10,0.5,5,0.0,1000.0,0.0
10,0.5,Average,,,0.0
10,1.0,1,8.0,1000.0,0.008
10,1.0,2,5.0,1000.0,0.005
10,1.0,3,2.0,1000.0,0.002
10,1.0,4,4.0,1000.0,0.004
10,1.0,5,7.0,1000.0,0.007
10,1.0,Average,,,0.005200000000000001
10,2.0,1,137.0,1000.0,0.137
10,2.0,2,130.0,1000.0,0.13
10,2.0,3,151.0,1000.0,0.151
10,2.0,4,146.0,1000.0,0.146
10,2.0,5,127.0,1000.0,0.127
10,2.0,Average,,,0.13820000000000002
10,3.0,1,194.0,1000.0,0.194
10,3.0,2,197.0,1000.0,0.197
10,3.0,3,207.0,1000.0,0.207
10,3.0,4,194.0,1000.0,0.194
10,3.0,5,195.0,1000.0,0.195
10,3.0,Average,,,0.19740000000000002
10,4.0,1,199.0,1000.0,0.199
10,4.0,2,208.0,1000.0,0.208
10,4.0,3,211.0,1000.0,0.211
10,4.0,4,207.0,1000.0,0.207
10,4.0,5,203.0,1000.0,0.203
10,4.0,Average,,,0.2056
10,5.0,1,201.0,1000.0,0.201
10,5.0,2,212.0,1000.0,0.212
10,5.0,3,217.0,1000.0,0.217
10,5.0,4,209.0,1000.0,0.209
10,5.0,5,203.0,1000.0,0.203
10,5.0,Average,,,0.2084
11,0.5,1,0.0,1000.0,0.0
11,0.5,2,0.0,1000.0,0.0
11,0.5,3,0.0,1000.0,0.0
11,0.5,4,0.0,1000.0,0.0
11,0.5,5,0.0,1000.0,0.0
11,0.5,Average,,,0.0
11,1.0,1,15.0,1000.0,0.015
11,1.0,2,11.0,1000.0,0.011
11,1.0,3,9.0,1000.0,0.009
11,1.0,4,9.0,1000.0,0.009
11,1.0,5,13.0,1000.0,0.013
11,1.0,Average,,,0.011399999999999999
11,2.0,1,171.0,1000.0,0.171
11,2.0,2,166.0,1000.0,0.166
11,2.0,3,201.0,1000.0,0.201
11,2.0,4,185.0,1000.0,0.185
11,2.0,5,159.0,1000.0,0.159
11,2.0,Average,,,0.17640000000000003
11,3.0,1,208.0,1000.0,0.208
11,3.0,2,223.0,1000.0,0.223
11,3.0,3,237.0,1000.0,0.237
11,3.0,4,224.0,1000.0,0.224
11,3.0,5,209.0,1000.0,0.209
11,3.0,Average,,,0.2202
11,4.0,1,221.0,1000.0,0.221
11,4.0,2,233.0,1000.0,0.233
11,4.0,3,246.0,1000.0,0.246
11,4.0,4,230.0,1000.0,0.23
11,4.0,5,218.0,1000.0,0.218
11,4.0,Average,,,0.22959999999999997
11,5.0,1,213.0,1000.0,0.213
11,5.0,2,224.0,1000.0,0.224
11,5.0,3,240.0,1000.0,0.24
11,5.0,4,220.0,1000.0,0.22
11,5.0,5,220.0,1000.0,0.22
11,5.0,Average,,,0.2234
12,0.5,1,0.0,1000.0,0.0
12,0.5,2,0.0,1000.0,0.0
12,0.5,3,0.0,1000.0,0.0
12,0.5,4,0.0,1000.0,0.0
12,0.5,5,0.0,1000.0,0.0
12,0.5,Average,,,0.0
12,1.0,1,11.0,1000.0,0.011
12,1.0,2,8.0,1000.0,0.008
12,1.0,3,5.0,1000.0,0.005
12,1.0,4,4.0,1000.0,0.004
12,1.0,5,7.0,1000.0,0.007
12,1.0,Average,,,0.007000000000000001
12,2.0,1,141.0,1000.0,0.141
12,2.0,2,155.0,1000.0,0.155
12,2.0,3,173.0,1000.0,0.173
12,2.0,4,169.0,1000.0,0.169
12,2.0,5,144.0,1000.0,0.144
12,2.0,Average,,,0.1564
12,3.0,1,191.0,1000.0,0.191
12,3.0,2,218.0,1000.0,0.218
12,3.0,3,233.0,1000.0,0.233
12,3.0,4,202.0,1000.0,0.202
12,3.0,5,211.0,1000.0,0.211
12,3.0,Average,,,0.21100000000000002
12,4.0,1,149.0,1000.0,0.149
12,4.0,2,197.0,1000.0,0.197
12,4.0,3,206.0,1000.0,0.206
12,4.0,4,174.0,1000.0,0.174
12,4.0,5,188.0,1000.0,0.188
12,4.0,Average,,,0.1828
12,5.0,1,107.0,1000.0,0.107
12,5.0,2,136.0,1000.0,0.136
12,5.0,3,153.0,1000.0,0.153
12,5.0,4,122.0,1000.0,0.122
12,5.0,5,136.0,1000.0,0.136
12,5.0,Average,,,0.1308
13,0.5,1,0.0,1000.0,0.0
13,0.5,2,0.0,1000.0,0.0
13,0.5,3,0.0,1000.0,0.0
13,0.5,4,0.0,1000.0,0.0
13,0.5,5,0.0,1000.0,0.0
13,0.5,Average,,,0.0
13,1.0,1,12.0,1000.0,0.012
13,1.0,2,12.0,1000.0,0.012
13,1.0,3,8.0,1000.0,0.008
13,1.0,4,8.0,1000.0,0.008
13,1.0,5,10.0,1000.0,0.01
13,1.0,Average,,,0.01
13,2.0,1,164.0,1000.0,0.164
13,2.0,2,186.0,1000.0,0.186
13,2.0,3,205.0,1000.0,0.205
13,2.0,4,193.0,1000.0,0.193
13,2.0,5,172.0,1000.0,0.172
13,2.0,Average,,,0.184
13,3.0,1,168.0,1000.0,0.168
13,3.0,2,195.0,1000.0,0.195
13,3.0,3,212.0,1000.0,0.212
13,3.0,4,186.0,1000.0,0.186
13,3.0,5,192.0,1000.0,0.192
13,3.0,Average,,,0.19059999999999996
13,4.0,1,93.0,1000.0,0.093
13,4.0,2,131.0,1000.0,0.131
13,4.0,3,149.0,1000.0,0.149
13,4.0,4,124.0,1000.0,0.124
13,4.0,5,132.0,1000.0,0.132
13,4.0,Average,,,0.1258
13,5.0,1,64.0,1000.0,0.064
13,5.0,2,87.0,1000.0,0.087
13,5.0,3,104.0,1000.0,0.104
13,5.0,4,80.0,1000.0,0.08
13,5.0,5,90.0,1000.0,0.09
13,5.0,Average,,,0.085
14,0.5,1,0.0,1000.0,0.0
14,0.5,2,0.0,1000.0,0.0
14,0.5,3,0.0,1000.0,0.0
14,0.5,4,0.0,1000.0,0.0
14,0.5,5,0.0,1000.0,0.0
14,0.5,Average,,,0.0
14,1.0,1,3.0,1000.0,0.003
14,1.0,2,5.0,1000.0,0.005
14,1.0,3,1.0,1000.0,0.001
14,1.0,4,1.0,1000.0,0.001
14,1.0,5,3.0,1000.0,0.003
14,1.0,Average,,,0.0026000000000000003
14,2.0,1,55.0,1000.0,0.055
14,2.0,2,87.0,1000.0,0.087
14,2.0,3,86.0,1000.0,0.086
14,2.0,4,90.0,1000.0,0.09
14,2.0,5,81.0,1000.0,0.081
14,2.0,Average,,,0.0798
14,3.0,1,37.0,1000.0,0.037
14,3.0,2,50.0,1000.0,0.05
14,3.0,3,58.0,1000.0,0.058
14,3.0,4,46.0,1000.0,0.046
14,3.0,5,56.0,1000.0,0.056
14,3.0,Average,,,0.0494
14,4.0,1,26.0,1000.0,0.026
14,4.0,2,30.0,1000.0,0.03
14,4.0,3,34.0,1000.0,0.034
14,4.0,4,29.0,1000.0,0.029
14,4.0,5,34.0,1000.0,0.034
14,4.0,Average,,,0.0306
14,5.0,1,7.0,1000.0,0.007
14,5.0,2,8.0,1000.0,0.008
14,5.0,3,18.0,1000.0,0.018
14,5.0,4,10.0,1000.0,0.01
14,5.0,5,18.0,1000.0,0.018
14,5.0,Average,,,0.012199999999999999
15,0.5,1,0.0,1000.0,0.0
15,0.5,2,0.0,1000.0,0.0
15,0.5,3,0.0,1000.0,0.0
15,0.5,4,0.0,1000.0,0.0
15,0.5,5,0.0,1000.0,0.0
15,0.5,Average,,,0.0
15,1.0,1,2.0,1000.0,0.002
15,1.0,2,6.0,1000.0,0.006
15,1.0,3,1.0,1000.0,0.001
15,1.0,4,1.0,1000.0,0.001
15,1.0,5,5.0,1000.0,0.005
15,1.0,Average,,,0.0030000000000000005
15,2.0,1,41.0,1000.0,0.041
15,2.0,2,57.0,1000.0,0.057
15,2.0,3,67.0,1000.0,0.067
15,2.0,4,65.0,1000.0,0.065
15,2.0,5,56.0,1000.0,0.056
15,2.0,Average,,,0.05720000000000001
15,3.0,1,34.0,1000.0,0.034
15,3.0,2,37.0,1000.0,0.037
15,3.0,3,39.0,1000.0,0.039
15,3.0,4,37.0,1000.0,0.037
15,3.0,5,39.0,1000.0,0.039
15,3.0,Average,,,0.037200000000000004
15,4.0,1,5.0,1000.0,0.005
15,4.0,2,5.0,1000.0,0.005
15,4.0,3,13.0,1000.0,0.013
15,4.0,4,9.0,1000.0,0.009
15,4.0,5,12.0,1000.0,0.012
15,4.0,Average,,,0.008799999999999999
15,5.0,1,0.0,1000.0,0.0
15,5.0,2,0.0,1000.0,0.0
15,5.0,3,1.0,1000.0,0.001
15,5.0,4,0.0,1000.0,0.0
15,5.0,5,1.0,1000.0,0.001
15,5.0,Average,,,0.0004
16,0.5,1,0.0,1000.0,0.0
16,0.5,2,0.0,1000.0,0.0
16,0.5,3,0.0,1000.0,0.0
16,0.5,4,0.0,1000.0,0.0
16,0.5,5,0.0,1000.0,0.0
16,0.5,Average,,,0.0
16,1.0,1,2.0,1000.0,0.002
16,1.0,2,4.0,1000.0,0.004
16,1.0,3,0.0,1000.0,0.0
16,1.0,4,0.0,1000.0,0.0
16,1.0,5,3.0,1000.0,0.003
16,1.0,Average,,,0.0018000000000000002
16,2.0,1,31.0,1000.0,0.031
16,2.0,2,36.0,1000.0,0.036
16,2.0,3,42.0,1000.0,0.042
16,2.0,4,39.0,1000.0,0.039
16,2.0,5,34.0,1000.0,0.034
16,2.0,Average,,,0.0364
16,3.0,1,8.0,1000.0,0.008
16,3.0,2,10.0,1000.0,0.01
16,3.0,3,10.0,1000.0,0.01
16,3.0,4,14.0,1000.0,0.014
16,3.0,5,15.0,1000.0,0.015
16,3.0,Average,,,0.0114
16,4.0,1,0.0,1000.0,0.0
16,4.0,2,0.0,1000.0,0.0
16,4.0,3,0.0,1000.0,0.0
16,4.0,4,1.0,1000.0,0.001
16,4.0,5,0.0,1000.0,0.0
16,4.0,Average,,,0.0002
16,5.0,1,0.0,1000.0,0.0
16,5.0,2,0.0,1000.0,0.0
16,5.0,3,0.0,1000.0,0.0
16,5.0,4,0.0,1000.0,0.0
16,5.0,5,0.0,1000.0,0.0
16,5.0,Average,,,0.0
17,0.5,1,0.0,1000.0,0.0
17,0.5,2,0.0,1000.0,0.0
17,0.5,3,0.0,1000.0,0.0
17,0.5,4,1.0,1000.0,0.001
17,0.5,5,0.0,1000.0,0.0
17,0.5,Average,,,0.0002
17,1.0,1,3.0,1000.0,0.003
17,1.0,2,6.0,1000.0,0.006
17,1.0,3,3.0,1000.0,0.003
17,1.0,4,0.0,1000.0,0.0
17,1.0,5,4.0,1000.0,0.004
17,1.0,Average,,,0.0032
17,2.0,1,25.0,1000.0,0.025
17,2.0,2,23.0,1000.0,0.023
17,2.0,3,30.0,1000.0,0.03
17,2.0,4,37.0,1000.0,0.037
17,2.0,5,31.0,1000.0,0.031
17,2.0,Average,,,0.029199999999999997
17,3.0,1,1.0,1000.0,0.001
17,3.0,2,0.0,1000.0,0.0
17,3.0,3,1.0,1000.0,0.001
17,3.0,4,3.0,1000.0,0.003
17,3.0,5,0.0,1000.0,0.0
17,3.0,Average,,,0.001
17,4.0,1,0.0,1000.0,0.0
17,4.0,2,0.0,1000.0,0.0
17,4.0,3,0.0,1000.0,0.0
17,4.0,4,0.0,1000.0,0.0
17,4.0,5,0.0,1000.0,0.0
17,4.0,Average,,,0.0
17,5.0,1,0.0,1000.0,0.0
17,5.0,2,0.0,1000.0,0.0
17,5.0,3,0.0,1000.0,0.0
17,5.0,4,0.0,1000.0,0.0
17,5.0,5,0.0,1000.0,0.0
17,5.0,Average,,,0.0
18,0.5,1,0.0,1000.0,0.0
18,0.5,2,0.0,1000.0,0.0
18,0.5,3,0.0,1000.0,0.0
18,0.5,4,0.0,1000.0,0.0
18,0.5,5,0.0,1000.0,0.0
18,0.5,Average,,,0.0
18,1.0,1,3.0,1000.0,0.003
18,1.0,2,5.0,1000.0,0.005
18,1.0,3,1.0,1000.0,0.001
18,1.0,4,1.0,1000.0,0.001
18,1.0,5,5.0,1000.0,0.005
18,1.0,Average,,,0.0030000000000000005
18,2.0,1,24.0,1000.0,0.024
18,2.0,2,26.0,1000.0,0.026
18,2.0,3,24.0,1000.0,0.024
18,2.0,4,32.0,1000.0,0.032
18,2.0,5,28.0,1000.0,0.028
18,2.0,Average,,,0.0268
18,3.0,1,4.0,1000.0,0.004
18,3.0,2,1.0,1000.0,0.001
18,3.0,3,4.0,1000.0,0.004
18,3.0,4,3.0,1000.0,0.003
18,3.0,5,0.0,1000.0,0.0
18,3.0,Average,,,0.0024000000000000002
18,4.0,1,0.0,1000.0,0.0
18,4.0,2,0.0,1000.0,0.0
18,4.0,3,0.0,1000.0,0.0
18,4.0,4,0.0,1000.0,0.0
18,4.0,5,0.0,1000.0,0.0
18,4.0,Average,,,0.0
18,5.0,1,0.0,1000.0,0.0
18,5.0,2,0.0,1000.0,0.0
18,5.0,3,0.0,1000.0,0.0
18,5.0,4,0.0,1000.0,0.0
18,5.0,5,0.0,1000.0,0.0
18,5.0,Average,,,0.0
19,0.5,1,0.0,1000.0,0.0
19,0.5,2,0.0,1000.0,0.0
19,0.5,3,0.0,1000.0,0.0
19,0.5,4,0.0,1000.0,0.0
