layer,beta,experiment,success_count,total_prompts,final_accuracy
6,5.0,1,0.0,1000.0,0.0
6,5.0,2,1.0,1000.0,0.001
6,5.0,3,0.0,1000.0,0.0
6,5.0,4,0.0,1000.0,0.0
6,5.0,5,0.0,1000.0,0.0
6,5.0,Average,,,0.0002
7,0.5,1,0.0,1000.0,0.0
7,0.5,2,0.0,1000.0,0.0
7,0.5,3,0.0,1000.0,0.0
7,0.5,4,0.0,1000.0,0.0
7,0.5,5,0.0,1000.0,0.0
7,0.5,Average,,,0.0
7,1.0,1,0.0,1000.0,0.0
7,1.0,2,0.0,1000.0,0.0
7,1.0,3,0.0,1000.0,0.0
7,1.0,4,0.0,1000.0,0.0
7,1.0,5,0.0,1000.0,0.0
7,1.0,Average,,,0.0
7,1.5,1,0.0,1000.0,0.0
7,1.5,2,0.0,1000.0,0.0
7,1.5,3,0.0,1000.0,0.0
7,1.5,4,0.0,1000.0,0.0
7,1.5,5,0.0,1000.0,0.0
7,1.5,Average,,,0.0
7,2.0,1,0.0,1000.0,0.0
7,2.0,2,0.0,1000.0,0.0
7,2.0,3,0.0,1000.0,0.0
7,2.0,4,0.0,1000.0,0.0
7,2.0,5,0.0,1000.0,0.0
7,2.0,Average,,,0.0
7,2.5,1,0.0,1000.0,0.0
7,2.5,2,0.0,1000.0,0.0
7,2.5,3,0.0,1000.0,0.0
7,2.5,4,0.0,1000.0,0.0
7,2.5,5,0.0,1000.0,0.0
7,2.5,Average,,,0.0
7,3.0,1,0.0,1000.0,0.0
7,3.0,2,0.0,1000.0,0.0
7,3.0,3,0.0,1000.0,0.0
7,3.0,4,0.0,1000.0,0.0
7,3.0,5,0.0,1000.0,0.0
7,3.0,Average,,,0.0
7,4.0,1,0.0,1000.0,0.0
7,4.0,2,0.0,1000.0,0.0
7,4.0,3,0.0,1000.0,0.0
7,4.0,4,0.0,1000.0,0.0
7,4.0,5,0.0,1000.0,0.0
7,4.0,Average,,,0.0
7,5.0,1,0.0,1000.0,0.0
7,5.0,2,0.0,1000.0,0.0
7,5.0,3,0.0,1000.0,0.0
7,5.0,4,0.0,1000.0,0.0
7,5.0,5,0.0,1000.0,0.0
7,5.0,Average,,,0.0
9,0.5,1,0.0,1000.0,0.0
9,0.5,2,0.0,1000.0,0.0
9,0.5,3,0.0,1000.0,0.0
9,0.5,4,0.0,1000.0,0.0
9,0.5,5,0.0,1000.0,0.0
9,0.5,Average,,,0.0
9,1.0,1,0.0,1000.0,0.0
9,1.0,2,0.0,1000.0,0.0
9,1.0,3,0.0,1000.0,0.0
9,1.0,4,0.0,1000.0,0.0
9,1.0,5,0.0,1000.0,0.0
9,1.0,Average,,,0.0
9,1.5,1,0.0,1000.0,0.0
9,1.5,2,0.0,1000.0,0.0
9,1.5,3,0.0,1000.0,0.0
9,1.5,4,0.0,1000.0,0.0
9,1.5,5,0.0,1000.0,0.0
9,1.5,Average,,,0.0
9,2.0,1,0.0,1000.0,0.0
9,2.0,2,0.0,1000.0,0.0
9,2.0,3,0.0,1000.0,0.0
9,2.0,4,0.0,1000.0,0.0
9,2.0,5,0.0,1000.0,0.0
9,2.0,Average,,,0.0
9,2.5,1,0.0,1000.0,0.0
9,2.5,2,0.0,1000.0,0.0
9,2.5,3,0.0,1000.0,0.0
9,2.5,4,0.0,1000.0,0.0
9,2.5,5,0.0,1000.0,0.0
9,2.5,Average,,,0.0
9,3.0,1,0.0,1000.0,0.0
9,3.0,2,0.0,1000.0,0.0
9,3.0,3,0.0,1000.0,0.0
9,3.0,4,0.0,1000.0,0.0
9,3.0,5,0.0,1000.0,0.0
9,3.0,Average,,,0.0
9,4.0,1,2.0,1000.0,0.002
9,4.0,2,8.0,1000.0,0.008
9,4.0,3,1.0,1000.0,0.001
9,4.0,4,3.0,1000.0,0.003
9,4.0,5,3.0,1000.0,0.003
9,4.0,Average,,,0.0033999999999999
9,5.0,1,68.0,1000.0,0.068
9,5.0,2,81.0,1000.0,0.081
9,5.0,3,45.0,1000.0,0.045
9,5.0,4,74.0,1000.0,0.074
9,5.0,5,58.0,1000.0,0.058
9,5.0,Average,,,0.0652
10,0.5,1,0.0,1000.0,0.0
10,0.5,2,0.0,1000.0,0.0
10,0.5,3,0.0,1000.0,0.0
10,0.5,4,0.0,1000.0,0.0
10,0.5,5,0.0,1000.0,0.0
10,0.5,Average,,,0.0
10,1.0,1,67.0,1000.0,0.067
10,1.0,2,83.0,1000.0,0.083
10,1.0,3,75.0,1000.0,0.075
10,1.0,4,76.0,1000.0,0.076
10,1.0,5,77.0,1000.0,0.077
10,1.0,Average,,,0.0756
10,1.5,1,403.0,1000.0,0.403
10,1.5,2,399.0,1000.0,0.399
10,1.5,3,394.0,1000.0,0.394
10,1.5,4,396.0,1000.0,0.396
10,1.5,5,362.0,1000.0,0.362
10,1.5,Average,,,0.3908
10,2.0,1,704.0,1000.0,0.704
10,2.0,2,728.0,1000.0,0.728
10,2.0,3,720.0,1000.0,0.72
10,2.0,4,720.0,1000.0,0.72
10,2.0,5,677.0,1000.0,0.677
10,2.0,Average,,,0.7098
10,2.5,1,852.0,1000.0,0.852
10,2.5,2,842.0,1000.0,0.842
10,2.5,3,831.0,1000.0,0.831
10,2.5,4,837.0,1000.0,0.837
10,2.5,5,811.0,1000.0,0.811
10,2.5,Average,,,0.8346
10,3.0,1,752.0,1000.0,0.752
10,3.0,2,729.0,1000.0,0.729
10,3.0,3,721.0,1000.0,0.721
10,3.0,4,747.0,1000.0,0.747
10,3.0,5,698.0,1000.0,0.698
10,3.0,Average,,,0.7293999999999999
10,4.0,1,499.0,1000.0,0.499
10,4.0,2,492.0,1000.0,0.492
10,4.0,3,488.0,1000.0,0.488
10,4.0,4,496.0,1000.0,0.496
10,4.0,5,484.0,1000.0,0.484
10,4.0,Average,,,0.4918
10,5.0,1,401.0,1000.0,0.401
10,5.0,2,421.0,1000.0,0.421
10,5.0,3,398.0,1000.0,0.398
10,5.0,4,414.0,1000.0,0.414
10,5.0,5,402.0,1000.0,0.402
10,5.0,Average,,,0.4072
11,0.5,1,1.0,1000.0,0.001
11,0.5,2,0.0,1000.0,0.0
11,0.5,3,3.0,1000.0,0.003
11,0.5,4,1.0,1000.0,0.001
11,0.5,5,2.0,1000.0,0.002
11,0.5,Average,,,0.0014
11,1.0,1,133.0,1000.0,0.133
11,1.0,2,144.0,1000.0,0.144
11,1.0,3,138.0,1000.0,0.138
11,1.0,4,112.0,1000.0,0.112
11,1.0,5,121.0,1000.0,0.121
11,1.0,Average,,,0.1296
11,1.5,1,387.0,1000.0,0.387
11,1.5,2,423.0,1000.0,0.423
11,1.5,3,392.0,1000.0,0.392
11,1.5,4,369.0,1000.0,0.369
11,1.5,5,350.0,1000.0,0.35
11,1.5,Average,,,0.3842
11,2.0,1,674.0,1000.0,0.674
11,2.0,2,703.0,1000.0,0.703
11,2.0,3,701.0,1000.0,0.701
11,2.0,4,644.0,1000.0,0.644
11,2.0,5,661.0,1000.0,0.661
11,2.0,Average,,,0.6766
11,2.5,1,781.0,1000.0,0.781
11,2.5,2,800.0,1000.0,0.8
11,2.5,3,800.0,1000.0,0.8
11,2.5,4,767.0,1000.0,0.767
11,2.5,5,785.0,1000.0,0.785
11,2.5,Average,,,0.7866000000000001
11,3.0,1,633.0,1000.0,0.633
11,3.0,2,658.0,1000.0,0.658
11,3.0,3,617.0,1000.0,0.617
11,3.0,4,629.0,1000.0,0.629
11,3.0,5,603.0,1000.0,0.603
11,3.0,Average,,,0.6279999999999999
11,4.0,1,382.0,1000.0,0.382
11,4.0,2,418.0,1000.0,0.418
11,4.0,3,381.0,1000.0,0.381
11,4.0,4,405.0,1000.0,0.405
11,4.0,5,377.0,1000.0,0.377
11,4.0,Average,,,0.3926
11,5.0,1,333.0,1000.0,0.333
11,5.0,2,360.0,1000.0,0.36
11,5.0,3,316.0,1000.0,0.316
11,5.0,4,347.0,1000.0,0.347
11,5.0,5,336.0,1000.0,0.336
11,5.0,Average,,,0.3384
13,0.5,1,1.0,1000.0,0.001
13,0.5,2,1.0,1000.0,0.001
13,0.5,3,3.0,1000.0,0.003
13,0.5,4,2.0,1000.0,0.002
13,0.5,5,2.0,1000.0,0.002
13,0.5,Average,,,0.0018
13,1.0,1,320.0,1000.0,0.32
13,1.0,2,345.0,1000.0,0.345
13,1.0,3,379.0,1000.0,0.379
13,1.0,4,315.0,1000.0,0.315
13,1.0,5,298.0,1000.0,0.298
13,1.0,Average,,,0.3314
13,1.5,1,808.0,1000.0,0.808
13,1.5,2,821.0,1000.0,0.821
13,1.5,3,821.0,1000.0,0.821
13,1.5,4,788.0,1000.0,0.788
13,1.5,5,754.0,1000.0,0.754
13,1.5,Average,,,0.7984000000000001
13,2.0,1,920.0,1000.0,0.92
13,2.0,2,917.0,1000.0,0.917
13,2.0,3,931.0,1000.0,0.931
13,2.0,4,904.0,1000.0,0.904
13,2.0,5,908.0,1000.0,0.908
13,2.0,Average,,,0.916
13,2.5,1,914.0,1000.0,0.914
13,2.5,2,910.0,1000.0,0.91
13,2.5,3,924.0,1000.0,0.924
13,2.5,4,919.0,1000.0,0.919
13,2.5,5,899.0,1000.0,0.899
13,2.5,Average,,,0.9132
13,3.0,1,832.0,1000.0,0.832
13,3.0,2,834.0,1000.0,0.834
13,3.0,3,830.0,1000.0,0.83
13,3.0,4,828.0,1000.0,0.828
13,3.0,5,820.0,1000.0,0.82
13,3.0,Average,,,0.8288
13,4.0,1,424.0,1000.0,0.424
13,4.0,2,431.0,1000.0,0.431
13,4.0,3,401.0,1000.0,0.401
13,4.0,4,417.0,1000.0,0.417
13,4.0,5,406.0,1000.0,0.406
13,4.0,Average,,,0.4158
13,5.0,1,313.0,1000.0,0.313
13,5.0,2,343.0,1000.0,0.343
13,5.0,3,310.0,1000.0,0.31
13,5.0,4,334.0,1000.0,0.334
13,5.0,5,319.0,1000.0,0.319
13,5.0,Average,,,0.3238
14,0.5,1,8.0,1000.0,0.008
14,0.5,2,11.0,1000.0,0.011
14,0.5,3,15.0,1000.0,0.015
14,0.5,4,12.0,1000.0,0.012
14,0.5,5,8.0,1000.0,0.008
14,0.5,Average,,,0.0108
14,1.0,1,450.0,1000.0,0.45
14,1.0,2,463.0,1000.0,0.463
14,1.0,3,491.0,1000.0,0.491
14,1.0,4,455.0,1000.0,0.455
14,1.0,5,433.0,1000.0,0.433
14,1.0,Average,,,0.4584
14,1.5,1,851.0,1000.0,0.851
14,1.5,2,856.0,1000.0,0.856
14,1.5,3,870.0,1000.0,0.87
14,1.5,4,856.0,1000.0,0.856
14,1.5,5,816.0,1000.0,0.816
14,1.5,Average,,,0.8497999999999999
14,2.0,1,902.0,1000.0,0.902
14,2.0,2,893.0,1000.0,0.893
14,2.0,3,920.0,1000.0,0.92
14,2.0,4,909.0,1000.0,0.909
14,2.0,5,902.0,1000.0,0.902
14,2.0,Average,,,0.9052
14,2.5,1,869.0,1000.0,0.869
14,2.5,2,852.0,1000.0,0.852
14,2.5,3,872.0,1000.0,0.872
14,2.5,4,870.0,1000.0,0.87
14,2.5,5,850.0,1000.0,0.85
14,2.5,Average,,,0.8625999999999999
14,3.0,1,737.0,1000.0,0.737
14,3.0,2,747.0,1000.0,0.747
14,3.0,3,724.0,1000.0,0.724
14,3.0,4,766.0,1000.0,0.766
14,3.0,5,728.0,1000.0,0.728
14,3.0,Average,,,0.7404
14,4.0,1,329.0,1000.0,0.329
14,4.0,2,347.0,1000.0,0.347
14,4.0,3,322.0,1000.0,0.322
14,4.0,4,326.0,1000.0,0.326
14,4.0,5,327.0,1000.0,0.327
14,4.0,Average,,,0.3302
14,5.0,1,263.0,1000.0,0.263
14,5.0,2,288.0,1000.0,0.288
14,5.0,3,254.0,1000.0,0.254
14,5.0,4,265.0,1000.0,0.265
14,5.0,5,268.0,1000.0,0.268
14,5.0,Average,,,0.2675999999999999
15,0.5,1,22.0,1000.0,0.022
15,0.5,2,35.0,1000.0,0.035
15,0.5,3,54.0,1000.0,0.054
15,0.5,4,20.0,1000.0,0.02
15,0.5,5,37.0,1000.0,0.037
15,0.5,Average,,,0.0336
15,1.0,1,628.0,1000.0,0.628
15,1.0,2,646.0,1000.0,0.646
15,1.0,3,664.0,1000.0,0.664
15,1.0,4,615.0,1000.0,0.615
15,1.0,5,613.0,1000.0,0.613
15,1.0,Average,,,0.6332
15,1.5,1,882.0,1000.0,0.882
15,1.5,2,885.0,1000.0,0.885
15,1.5,3,905.0,1000.0,0.905
15,1.5,4,885.0,1000.0,0.885
15,1.5,5,866.0,1000.0,0.866
15,1.5,Average,,,0.8845999999999998
15,2.0,1,896.0,1000.0,0.896
15,2.0,2,885.0,1000.0,0.885
15,2.0,3,916.0,1000.0,0.916
15,2.0,4,899.0,1000.0,0.899
15,2.0,5,887.0,1000.0,0.887
15,2.0,Average,,,0.8966000000000001
15,2.5,1,849.0,1000.0,0.849
15,2.5,2,831.0,1000.0,0.831
15,2.5,3,857.0,1000.0,0.857
15,2.5,4,853.0,1000.0,0.853
15,2.5,5,834.0,1000.0,0.834
15,2.5,Average,,,0.8447999999999999
15,3.0,1,688.0,1000.0,0.688
15,3.0,2,696.0,1000.0,0.696
15,3.0,3,679.0,1000.0,0.679
15,3.0,4,683.0,1000.0,0.683
15,3.0,5,694.0,1000.0,0.694
15,3.0,Average,,,0.688
15,4.0,1,389.0,1000.0,0.389
15,4.0,2,386.0,1000.0,0.386
15,4.0,3,372.0,1000.0,0.372
15,4.0,4,374.0,1000.0,0.374
15,4.0,5,374.0,1000.0,0.374
15,4.0,Average,,,0.379
15,5.0,1,275.0,1000.0,0.275
15,5.0,2,283.0,1000.0,0.283
15,5.0,3,274.0,1000.0,0.274
15,5.0,4,278.0,1000.0,0.278
15,5.0,5,277.0,1000.0,0.277
15,5.0,Average,,,0.2774
17,0.5,1,55.0,1000.0,0.055
17,0.5,2,63.0,1000.0,0.063
17,0.5,3,73.0,1000.0,0.073
17,0.5,4,44.0,1000.0,0.044
17,0.5,5,61.0,1000.0,0.061
17,0.5,Average,,,0.0591999999999999
17,1.0,1,704.0,1000.0,0.704
17,1.0,2,723.0,1000.0,0.723
17,1.0,3,746.0,1000.0,0.746
17,1.0,4,707.0,1000.0,0.707
17,1.0,5,682.0,1000.0,0.682
17,1.0,Average,,,0.7123999999999999
17,1.5,1,859.0,1000.0,0.859
17,1.5,2,849.0,1000.0,0.849
17,1.5,3,864.0,1000.0,0.864
17,1.5,4,865.0,1000.0,0.865
17,1.5,5,834.0,1000.0,0.834
17,1.5,Average,,,0.8542
17,2.0,1,829.0,1000.0,0.829
17,2.0,2,814.0,1000.0,0.814
17,2.0,3,827.0,1000.0,0.827
17,2.0,4,829.0,1000.0,0.829
17,2.0,5,820.0,1000.0,0.82
17,2.0,Average,,,0.8238
17,2.5,1,741.0,1000.0,0.741
17,2.5,2,740.0,1000.0,0.74
17,2.5,3,723.0,1000.0,0.723
17,2.5,4,739.0,1000.0,0.739
17,2.5,5,738.0,1000.0,0.738
17,2.5,Average,,,0.7362
17,3.0,1,548.0,1000.0,0.548
17,3.0,2,539.0,1000.0,0.539
17,3.0,3,531.0,1000.0,0.531
17,3.0,4,554.0,1000.0,0.554
17,3.0,5,570.0,1000.0,0.57
17,3.0,Average,,,0.5484000000000001
17,4.0,1,342.0,1000.0,0.342
17,4.0,2,347.0,1000.0,0.347
17,4.0,3,339.0,1000.0,0.339
17,4.0,4,321.0,1000.0,0.321
17,4.0,5,339.0,1000.0,0.339
17,4.0,Average,,,0.3376
17,5.0,1,0.0,1000.0,0.0
17,5.0,2,0.0,1000.0,0.0
17,5.0,3,0.0,1000.0,0.0
17,5.0,4,0.0,1000.0,0.0
17,5.0,5,0.0,1000.0,0.0
17,5.0,Average,,,0.0
18,0.5,1,41.0,1000.0,0.041
18,0.5,2,63.0,1000.0,0.063
18,0.5,3,71.0,1000.0,0.071
18,0.5,4,29.0,1000.0,0.029
18,0.5,5,44.0,1000.0,0.044
18,0.5,Average,,,0.0496
18,1.0,1,654.0,1000.0,0.654
18,1.0,2,682.0,1000.0,0.682
18,1.0,3,705.0,1000.0,0.705
18,1.0,4,637.0,1000.0,0.637
18,1.0,5,642.0,1000.0,0.642
18,1.0,Average,,,0.6639999999999999
18,1.5,1,809.0,1000.0,0.809
18,1.5,2,805.0,1000.0,0.805
18,1.5,3,818.0,1000.0,0.818
18,1.5,4,794.0,1000.0,0.794
18,1.5,5,795.0,1000.0,0.795
18,1.5,Average,,,0.8042
18,2.0,1,784.0,1000.0,0.784
18,2.0,2,777.0,1000.0,0.777
18,2.0,3,770.0,1000.0,0.77
18,2.0,4,786.0,1000.0,0.786
18,2.0,5,775.0,1000.0,0.775
18,2.0,Average,,,0.7784
18,2.5,1,669.0,1000.0,0.669
18,2.5,2,667.0,1000.0,0.667
18,2.5,3,645.0,1000.0,0.645
18,2.5,4,671.0,1000.0,0.671
18,2.5,5,660.0,1000.0,0.66
18,2.5,Average,,,0.6624000000000001
18,3.0,1,489.0,1000.0,0.489
18,3.0,2,461.0,1000.0,0.461
18,3.0,3,461.0,1000.0,0.461
18,3.0,4,501.0,1000.0,0.501
18,3.0,5,452.0,1000.0,0.452
18,3.0,Average,,,0.4728
18,4.0,1,0.0,1000.0,0.0
18,4.0,2,0.0,1000.0,0.0
18,4.0,3,0.0,1000.0,0.0
18,4.0,4,0.0,1000.0,0.0
18,4.0,5,0.0,1000.0,0.0
18,4.0,Average,,,0.0
18,5.0,1,0.0,1000.0,0.0
18,5.0,2,0.0,1000.0,0.0
18,5.0,3,0.0,1000.0,0.0
18,5.0,4,0.0,1000.0,0.0
18,5.0,5,0.0,1000.0,0.0
18,5.0,Average,,,0.0
19,0.5,1,64.0,1000.0,0.064
19,0.5,2,62.0,1000.0,0.062
19,0.5,3,82.0,1000.0,0.082
19,0.5,4,48.0,1000.0,0.048
19,0.5,5,69.0,1000.0,0.069
19,0.5,Average,,,0.065
19,1.0,1,703.0,1000.0,0.703
19,1.0,2,729.0,1000.0,0.729
19,1.0,3,732.0,1000.0,0.732
19,1.0,4,684.0,1000.0,0.684
19,1.0,5,681.0,1000.0,0.681
19,1.0,Average,,,0.7058
19,1.5,1,795.0,1000.0,0.795
19,1.5,2,793.0,1000.0,0.793
19,1.5,3,785.0,1000.0,0.785
19,1.5,4,778.0,1000.0,0.778
19,1.5,5,775.0,1000.0,0.775
19,1.5,Average,,,0.7852
19,2.0,1,758.0,1000.0,0.758
