layer,beta,aperture,experiment,success_count,total_prompts,final_accuracy
0,2.0,0.1,3,0.0,1000.0,0.0
0,2.0,0.1,4,0.0,1000.0,0.0
0,2.0,0.1,5,0.0,1000.0,0.0
0,2.0,0.1,Average,,,0.0
0,3.0,0.001,1,0.0,1000.0,0.0
0,3.0,0.001,2,0.0,1000.0,0.0
0,3.0,0.001,3,0.0,1000.0,0.0
0,3.0,0.001,4,0.0,1000.0,0.0
0,3.0,0.001,5,0.0,1000.0,0.0
0,3.0,0.001,Average,,,0.0
0,3.0,0.0125,1,0.0,1000.0,0.0
0,3.0,0.0125,2,0.0,1000.0,0.0
0,3.0,0.0125,3,0.0,1000.0,0.0
0,3.0,0.0125,4,0.0,1000.0,0.0
0,3.0,0.0125,5,0.0,1000.0,0.0
0,3.0,0.0125,Average,,,0.0
0,3.0,0.05,1,0.0,1000.0,0.0
0,3.0,0.05,2,0.0,1000.0,0.0
0,3.0,0.05,3,0.0,1000.0,0.0
0,3.0,0.05,4,0.0,1000.0,0.0
0,3.0,0.05,5,0.0,1000.0,0.0
0,3.0,0.05,Average,,,0.0
0,3.0,0.1,1,0.0,1000.0,0.0
0,3.0,0.1,2,0.0,1000.0,0.0
0,3.0,0.1,3,0.0,1000.0,0.0
0,3.0,0.1,4,0.0,1000.0,0.0
0,3.0,0.1,5,0.0,1000.0,0.0
0,3.0,0.1,Average,,,0.0
0,4.0,0.001,1,0.0,1000.0,0.0
0,4.0,0.001,2,0.0,1000.0,0.0
0,4.0,0.001,3,0.0,1000.0,0.0
0,4.0,0.001,4,0.0,1000.0,0.0
0,4.0,0.001,5,0.0,1000.0,0.0
0,4.0,0.001,Average,,,0.0
0,4.0,0.0125,1,0.0,1000.0,0.0
0,4.0,0.0125,2,0.0,1000.0,0.0
0,4.0,0.0125,3,0.0,1000.0,0.0
0,4.0,0.0125,4,0.0,1000.0,0.0
0,4.0,0.0125,5,0.0,1000.0,0.0
0,4.0,0.0125,Average,,,0.0
0,4.0,0.05,1,1.0,1000.0,0.001
0,4.0,0.05,2,1.0,1000.0,0.001
0,4.0,0.05,3,0.0,1000.0,0.0
0,4.0,0.05,4,2.0,1000.0,0.002
0,4.0,0.05,5,1.0,1000.0,0.001
0,4.0,0.05,Average,,,0.001
0,4.0,0.1,1,0.0,1000.0,0.0
0,4.0,0.1,2,0.0,1000.0,0.0
0,4.0,0.1,3,0.0,1000.0,0.0
0,4.0,0.1,4,0.0,1000.0,0.0
0,4.0,0.1,5,0.0,1000.0,0.0
0,4.0,0.1,Average,,,0.0
0,5.0,0.001,1,0.0,1000.0,0.0
0,5.0,0.001,2,0.0,1000.0,0.0
0,5.0,0.001,3,0.0,1000.0,0.0
0,5.0,0.001,4,0.0,1000.0,0.0
0,5.0,0.001,5,0.0,1000.0,0.0
0,5.0,0.001,Average,,,0.0
0,5.0,0.0125,1,0.0,1000.0,0.0
0,5.0,0.0125,2,0.0,1000.0,0.0
0,5.0,0.0125,3,0.0,1000.0,0.0
0,5.0,0.0125,4,0.0,1000.0,0.0
0,5.0,0.0125,5,0.0,1000.0,0.0
0,5.0,0.0125,Average,,,0.0
0,5.0,0.05,1,0.0,1000.0,0.0
0,5.0,0.05,2,0.0,1000.0,0.0
0,5.0,0.05,3,0.0,1000.0,0.0
0,5.0,0.05,4,0.0,1000.0,0.0
0,5.0,0.05,5,0.0,1000.0,0.0
0,5.0,0.05,Average,,,0.0
0,5.0,0.1,1,0.0,1000.0,0.0
0,5.0,0.1,2,0.0,1000.0,0.0
0,5.0,0.1,3,0.0,1000.0,0.0
0,5.0,0.1,4,0.0,1000.0,0.0
0,5.0,0.1,5,0.0,1000.0,0.0
0,5.0,0.1,Average,,,0.0
4,0.5,0.001,1,0.0,1000.0,0.0
4,0.5,0.001,2,0.0,1000.0,0.0
4,0.5,0.001,3,0.0,1000.0,0.0
4,0.5,0.001,4,0.0,1000.0,0.0
4,0.5,0.001,5,0.0,1000.0,0.0
4,0.5,0.001,Average,,,0.0
4,0.5,0.0125,1,0.0,1000.0,0.0
4,0.5,0.0125,2,0.0,1000.0,0.0
4,0.5,0.0125,3,0.0,1000.0,0.0
4,0.5,0.0125,4,0.0,1000.0,0.0
4,0.5,0.0125,5,0.0,1000.0,0.0
4,0.5,0.0125,Average,,,0.0
4,0.5,0.05,1,0.0,1000.0,0.0
4,0.5,0.05,2,0.0,1000.0,0.0
4,0.5,0.05,3,0.0,1000.0,0.0
4,0.5,0.05,4,0.0,1000.0,0.0
4,0.5,0.05,5,0.0,1000.0,0.0
4,0.5,0.05,Average,,,0.0
4,0.5,0.1,1,0.0,1000.0,0.0
4,0.5,0.1,2,0.0,1000.0,0.0
4,0.5,0.1,3,0.0,1000.0,0.0
4,0.5,0.1,4,0.0,1000.0,0.0
4,0.5,0.1,5,0.0,1000.0,0.0
4,0.5,0.1,Average,,,0.0
4,1.0,0.001,1,0.0,1000.0,0.0
4,1.0,0.001,2,0.0,1000.0,0.0
4,1.0,0.001,3,0.0,1000.0,0.0
4,1.0,0.001,4,0.0,1000.0,0.0
4,1.0,0.001,5,0.0,1000.0,0.0
4,1.0,0.001,Average,,,0.0
4,1.0,0.0125,1,0.0,1000.0,0.0
4,1.0,0.0125,2,0.0,1000.0,0.0
4,1.0,0.0125,3,0.0,1000.0,0.0
4,1.0,0.0125,4,0.0,1000.0,0.0
4,1.0,0.0125,5,0.0,1000.0,0.0
4,1.0,0.0125,Average,,,0.0
4,1.0,0.05,1,0.0,1000.0,0.0
4,1.0,0.05,2,0.0,1000.0,0.0
4,1.0,0.05,3,0.0,1000.0,0.0
4,1.0,0.05,4,0.0,1000.0,0.0
4,1.0,0.05,5,0.0,1000.0,0.0
4,1.0,0.05,Average,,,0.0
4,1.0,0.1,1,0.0,1000.0,0.0
4,1.0,0.1,2,0.0,1000.0,0.0
4,1.0,0.1,3,0.0,1000.0,0.0
4,1.0,0.1,4,0.0,1000.0,0.0
4,1.0,0.1,5,0.0,1000.0,0.0
4,1.0,0.1,Average,,,0.0
4,2.0,0.001,1,0.0,1000.0,0.0
4,2.0,0.001,2,0.0,1000.0,0.0
4,2.0,0.001,3,0.0,1000.0,0.0
4,2.0,0.001,4,0.0,1000.0,0.0
4,2.0,0.001,5,0.0,1000.0,0.0
4,2.0,0.001,Average,,,0.0
4,2.0,0.0125,1,0.0,1000.0,0.0
4,2.0,0.0125,2,0.0,1000.0,0.0
4,2.0,0.0125,3,0.0,1000.0,0.0
4,2.0,0.0125,4,0.0,1000.0,0.0
4,2.0,0.0125,5,0.0,1000.0,0.0
4,2.0,0.0125,Average,,,0.0
4,2.0,0.05,1,0.0,1000.0,0.0
4,2.0,0.05,2,0.0,1000.0,0.0
4,2.0,0.05,3,0.0,1000.0,0.0
4,2.0,0.05,4,0.0,1000.0,0.0
4,2.0,0.05,5,0.0,1000.0,0.0
4,2.0,0.05,Average,,,0.0
4,2.0,0.1,1,0.0,1000.0,0.0
4,2.0,0.1,2,0.0,1000.0,0.0
4,2.0,0.1,3,0.0,1000.0,0.0
4,2.0,0.1,4,0.0,1000.0,0.0
4,2.0,0.1,5,0.0,1000.0,0.0
4,2.0,0.1,Average,,,0.0
4,3.0,0.001,1,0.0,1000.0,0.0
4,3.0,0.001,2,0.0,1000.0,0.0
4,3.0,0.001,3,0.0,1000.0,0.0
4,3.0,0.001,4,0.0,1000.0,0.0
4,3.0,0.001,5,0.0,1000.0,0.0
4,3.0,0.001,Average,,,0.0
4,3.0,0.0125,1,0.0,1000.0,0.0
4,3.0,0.0125,2,0.0,1000.0,0.0
4,3.0,0.0125,3,0.0,1000.0,0.0
4,3.0,0.0125,4,0.0,1000.0,0.0
4,3.0,0.0125,5,0.0,1000.0,0.0
4,3.0,0.0125,Average,,,0.0
4,3.0,0.05,1,0.0,1000.0,0.0
4,3.0,0.05,2,0.0,1000.0,0.0
4,3.0,0.05,3,0.0,1000.0,0.0
4,3.0,0.05,4,0.0,1000.0,0.0
4,3.0,0.05,5,0.0,1000.0,0.0
4,3.0,0.05,Average,,,0.0
4,3.0,0.1,1,0.0,1000.0,0.0
4,3.0,0.1,2,0.0,1000.0,0.0
4,3.0,0.1,3,0.0,1000.0,0.0
4,3.0,0.1,4,0.0,1000.0,0.0
4,3.0,0.1,5,0.0,1000.0,0.0
4,3.0,0.1,Average,,,0.0
4,4.0,0.001,1,0.0,1000.0,0.0
4,4.0,0.001,2,0.0,1000.0,0.0
4,4.0,0.001,3,0.0,1000.0,0.0
4,4.0,0.001,4,0.0,1000.0,0.0
4,4.0,0.001,5,0.0,1000.0,0.0
4,4.0,0.001,Average,,,0.0
4,4.0,0.0125,1,0.0,1000.0,0.0
4,4.0,0.0125,2,0.0,1000.0,0.0
4,4.0,0.0125,3,0.0,1000.0,0.0
4,4.0,0.0125,4,0.0,1000.0,0.0
4,4.0,0.0125,5,0.0,1000.0,0.0
4,4.0,0.0125,Average,,,0.0
4,4.0,0.05,1,0.0,1000.0,0.0
4,4.0,0.05,2,0.0,1000.0,0.0
4,4.0,0.05,3,0.0,1000.0,0.0
4,4.0,0.05,4,0.0,1000.0,0.0
4,4.0,0.05,5,0.0,1000.0,0.0
4,4.0,0.05,Average,,,0.0
4,4.0,0.1,1,0.0,1000.0,0.0
4,4.0,0.1,2,0.0,1000.0,0.0
4,4.0,0.1,3,0.0,1000.0,0.0
4,4.0,0.1,4,0.0,1000.0,0.0
4,4.0,0.1,5,0.0,1000.0,0.0
4,4.0,0.1,Average,,,0.0
4,5.0,0.001,1,0.0,1000.0,0.0
4,5.0,0.001,2,0.0,1000.0,0.0
4,5.0,0.001,3,0.0,1000.0,0.0
4,5.0,0.001,4,0.0,1000.0,0.0
4,5.0,0.001,5,0.0,1000.0,0.0
4,5.0,0.001,Average,,,0.0
4,5.0,0.0125,1,0.0,1000.0,0.0
4,5.0,0.0125,2,0.0,1000.0,0.0
4,5.0,0.0125,3,0.0,1000.0,0.0
4,5.0,0.0125,4,0.0,1000.0,0.0
4,5.0,0.0125,5,0.0,1000.0,0.0
4,5.0,0.0125,Average,,,0.0
4,5.0,0.05,1,0.0,1000.0,0.0
4,5.0,0.05,2,0.0,1000.0,0.0
4,5.0,0.05,3,0.0,1000.0,0.0
4,5.0,0.05,4,0.0,1000.0,0.0
4,5.0,0.05,5,0.0,1000.0,0.0
4,5.0,0.05,Average,,,0.0
4,5.0,0.1,1,0.0,1000.0,0.0
4,5.0,0.1,2,0.0,1000.0,0.0
4,5.0,0.1,3,0.0,1000.0,0.0
4,5.0,0.1,4,0.0,1000.0,0.0
4,5.0,0.1,5,0.0,1000.0,0.0
4,5.0,0.1,Average,,,0.0
8,0.5,0.001,1,0.0,1000.0,0.0
8,0.5,0.001,2,0.0,1000.0,0.0
8,0.5,0.001,3,0.0,1000.0,0.0
8,0.5,0.001,4,0.0,1000.0,0.0
8,0.5,0.001,5,0.0,1000.0,0.0
8,0.5,0.001,Average,,,0.0
8,0.5,0.0125,1,1.0,1000.0,0.001
8,0.5,0.0125,2,0.0,1000.0,0.0
8,0.5,0.0125,3,1.0,1000.0,0.001
8,0.5,0.0125,4,0.0,1000.0,0.0
8,0.5,0.0125,5,0.0,1000.0,0.0
8,0.5,0.0125,Average,,,0.0004
8,0.5,0.05,1,0.0,1000.0,0.0
8,0.5,0.05,2,0.0,1000.0,0.0
8,0.5,0.05,3,0.0,1000.0,0.0
8,0.5,0.05,4,0.0,1000.0,0.0
8,0.5,0.05,5,0.0,1000.0,0.0
8,0.5,0.05,Average,,,0.0
8,0.5,0.1,1,0.0,1000.0,0.0
8,0.5,0.1,2,0.0,1000.0,0.0
8,0.5,0.1,3,0.0,1000.0,0.0
8,0.5,0.1,4,0.0,1000.0,0.0
8,0.5,0.1,5,0.0,1000.0,0.0
8,0.5,0.1,Average,,,0.0
8,1.0,0.001,1,0.0,1000.0,0.0
8,1.0,0.001,2,0.0,1000.0,0.0
8,1.0,0.001,3,0.0,1000.0,0.0
8,1.0,0.001,4,0.0,1000.0,0.0
8,1.0,0.001,5,0.0,1000.0,0.0
8,1.0,0.001,Average,,,0.0
8,1.0,0.0125,1,0.0,1000.0,0.0
8,1.0,0.0125,2,0.0,1000.0,0.0
8,1.0,0.0125,3,0.0,1000.0,0.0
8,1.0,0.0125,4,0.0,1000.0,0.0
8,1.0,0.0125,5,0.0,1000.0,0.0
8,1.0,0.0125,Average,,,0.0
8,1.0,0.05,1,0.0,1000.0,0.0
8,1.0,0.05,2,0.0,1000.0,0.0
8,1.0,0.05,3,0.0,1000.0,0.0
8,1.0,0.05,4,0.0,1000.0,0.0
8,1.0,0.05,5,0.0,1000.0,0.0
8,1.0,0.05,Average,,,0.0
8,1.0,0.1,1,0.0,1000.0,0.0
8,1.0,0.1,2,0.0,1000.0,0.0
8,1.0,0.1,3,0.0,1000.0,0.0
8,1.0,0.1,4,0.0,1000.0,0.0
8,1.0,0.1,5,0.0,1000.0,0.0
8,1.0,0.1,Average,,,0.0
8,2.0,0.001,1,0.0,1000.0,0.0
8,2.0,0.001,2,0.0,1000.0,0.0
8,2.0,0.001,3,0.0,1000.0,0.0
8,2.0,0.001,4,0.0,1000.0,0.0
8,2.0,0.001,5,0.0,1000.0,0.0
8,2.0,0.001,Average,,,0.0
8,2.0,0.0125,1,0.0,1000.0,0.0
8,2.0,0.0125,2,0.0,1000.0,0.0
8,2.0,0.0125,3,0.0,1000.0,0.0
8,2.0,0.0125,4,0.0,1000.0,0.0
8,2.0,0.0125,5,0.0,1000.0,0.0
8,2.0,0.0125,Average,,,0.0
8,2.0,0.05,1,0.0,1000.0,0.0
8,2.0,0.05,2,0.0,1000.0,0.0
8,2.0,0.05,3,0.0,1000.0,0.0
8,2.0,0.05,4,0.0,1000.0,0.0
8,2.0,0.05,5,0.0,1000.0,0.0
8,2.0,0.05,Average,,,0.0
8,2.0,0.1,1,0.0,1000.0,0.0
8,2.0,0.1,2,0.0,1000.0,0.0
8,2.0,0.1,3,0.0,1000.0,0.0
8,2.0,0.1,4,0.0,1000.0,0.0
8,2.0,0.1,5,0.0,1000.0,0.0
8,2.0,0.1,Average,,,0.0
8,3.0,0.001,1,0.0,1000.0,0.0
8,3.0,0.001,2,0.0,1000.0,0.0
8,3.0,0.001,3,0.0,1000.0,0.0
8,3.0,0.001,4,0.0,1000.0,0.0
8,3.0,0.001,5,0.0,1000.0,0.0
8,3.0,0.001,Average,,,0.0
8,3.0,0.0125,1,0.0,1000.0,0.0
8,3.0,0.0125,2,0.0,1000.0,0.0
8,3.0,0.0125,3,0.0,1000.0,0.0
8,3.0,0.0125,4,0.0,1000.0,0.0
8,3.0,0.0125,5,0.0,1000.0,0.0
8,3.0,0.0125,Average,,,0.0
8,3.0,0.05,1,0.0,1000.0,0.0
8,3.0,0.05,2,0.0,1000.0,0.0
8,3.0,0.05,3,0.0,1000.0,0.0
8,3.0,0.05,4,0.0,1000.0,0.0
8,3.0,0.05,5,0.0,1000.0,0.0
8,3.0,0.05,Average,,,0.0
8,3.0,0.1,1,0.0,1000.0,0.0
8,3.0,0.1,2,0.0,1000.0,0.0
8,3.0,0.1,3,0.0,1000.0,0.0
8,3.0,0.1,4,0.0,1000.0,0.0
8,3.0,0.1,5,0.0,1000.0,0.0
8,3.0,0.1,Average,,,0.0
8,4.0,0.001,1,0.0,1000.0,0.0
8,4.0,0.001,2,0.0,1000.0,0.0
8,4.0,0.001,3,0.0,1000.0,0.0
8,4.0,0.001,4,0.0,1000.0,0.0
8,4.0,0.001,5,0.0,1000.0,0.0
8,4.0,0.001,Average,,,0.0
8,4.0,0.0125,1,0.0,1000.0,0.0
8,4.0,0.0125,2,0.0,1000.0,0.0
8,4.0,0.0125,3,0.0,1000.0,0.0
8,4.0,0.0125,4,0.0,1000.0,0.0
8,4.0,0.0125,5,0.0,1000.0,0.0
8,4.0,0.0125,Average,,,0.0
8,4.0,0.05,1,0.0,1000.0,0.0
8,4.0,0.05,2,0.0,1000.0,0.0
8,4.0,0.05,3,0.0,1000.0,0.0
8,4.0,0.05,4,0.0,1000.0,0.0
8,4.0,0.05,5,0.0,1000.0,0.0
8,4.0,0.05,Average,,,0.0
8,4.0,0.1,1,0.0,1000.0,0.0
8,4.0,0.1,2,0.0,1000.0,0.0
8,4.0,0.1,3,0.0,1000.0,0.0
8,4.0,0.1,4,0.0,1000.0,0.0
8,4.0,0.1,5,0.0,1000.0,0.0
8,4.0,0.1,Average,,,0.0
8,5.0,0.001,1,0.0,1000.0,0.0
8,5.0,0.001,2,0.0,1000.0,0.0
8,5.0,0.001,3,0.0,1000.0,0.0
8,5.0,0.001,4,0.0,1000.0,0.0
8,5.0,0.001,5,0.0,1000.0,0.0
8,5.0,0.001,Average,,,0.0
8,5.0,0.0125,1,0.0,1000.0,0.0
8,5.0,0.0125,2,0.0,1000.0,0.0
8,5.0,0.0125,3,0.0,1000.0,0.0
8,5.0,0.0125,4,0.0,1000.0,0.0
8,5.0,0.0125,5,0.0,1000.0,0.0
8,5.0,0.0125,Average,,,0.0
8,5.0,0.05,1,0.0,1000.0,0.0
8,5.0,0.05,2,0.0,1000.0,0.0
8,5.0,0.05,3,0.0,1000.0,0.0
8,5.0,0.05,4,0.0,1000.0,0.0
8,5.0,0.05,5,0.0,1000.0,0.0
8,5.0,0.05,Average,,,0.0
8,5.0,0.1,1,0.0,1000.0,0.0
8,5.0,0.1,2,0.0,1000.0,0.0
8,5.0,0.1,3,0.0,1000.0,0.0
8,5.0,0.1,4,0.0,1000.0,0.0
8,5.0,0.1,5,0.0,1000.0,0.0
8,5.0,0.1,Average,,,0.0
12,0.5,0.001,1,0.0,1000.0,0.0
12,0.5,0.001,2,0.0,1000.0,0.0
12,0.5,0.001,3,0.0,1000.0,0.0
12,0.5,0.001,4,1.0,1000.0,0.001
12,0.5,0.001,5,0.0,1000.0,0.0
12,0.5,0.001,Average,,,0.0002
12,0.5,0.0125,1,84.0,1000.0,0.084
12,0.5,0.0125,2,65.0,1000.0,0.065
12,0.5,0.0125,3,80.0,1000.0,0.08
12,0.5,0.0125,4,94.0,1000.0,0.094
12,0.5,0.0125,5,127.0,1000.0,0.127
12,0.5,0.0125,Average,,,0.09
12,0.5,0.05,1,27.0,1000.0,0.027
12,0.5,0.05,2,57.0,1000.0,0.057
12,0.5,0.05,3,76.0,1000.0,0.076
12,0.5,0.05,4,105.0,1000.0,0.105
12,0.5,0.05,5,112.0,1000.0,0.112
12,0.5,0.05,Average,,,0.0754
12,0.5,0.1,1,9.0,1000.0,0.009
12,0.5,0.1,2,19.0,1000.0,0.019
12,0.5,0.1,3,58.0,1000.0,0.058
12,0.5,0.1,4,75.0,1000.0,0.075
12,0.5,0.1,5,92.0,1000.0,0.092
12,0.5,0.1,Average,,,0.0506
12,1.0,0.001,1,0.0,1000.0,0.0
12,1.0,0.001,2,0.0,1000.0,0.0
12,1.0,0.001,3,1.0,1000.0,0.001
12,1.0,0.001,4,0.0,1000.0,0.0
12,1.0,0.001,5,0.0,1000.0,0.0
12,1.0,0.001,Average,,,0.0002
12,1.0,0.0125,1,978.0,1000.0,0.978
12,1.0,0.0125,2,979.0,1000.0,0.979
12,1.0,0.0125,3,982.0,1000.0,0.982
12,1.0,0.0125,4,986.0,1000.0,0.986
12,1.0,0.0125,5,984.0,1000.0,0.984
12,1.0,0.0125,Average,,,0.9818
12,1.0,0.05,1,970.0,1000.0,0.97
12,1.0,0.05,2,970.0,1000.0,0.97
12,1.0,0.05,3,970.0,1000.0,0.97
12,1.0,0.05,4,984.0,1000.0,0.984
12,1.0,0.05,5,978.0,1000.0,0.978
12,1.0,0.05,Average,,,0.9744
12,1.0,0.1,1,850.0,1000.0,0.85
12,1.0,0.1,2,855.0,1000.0,0.855
12,1.0,0.1,3,936.0,1000.0,0.936
12,1.0,0.1,4,978.0,1000.0,0.978
12,1.0,0.1,5,964.0,1000.0,0.964
12,1.0,0.1,Average,,,0.9166
12,2.0,0.001,1,127.0,1000.0,0.127
12,2.0,0.001,2,182.0,1000.0,0.182
12,2.0,0.001,3,219.0,1000.0,0.219
12,2.0,0.001,4,186.0,1000.0,0.186
12,2.0,0.001,5,206.0,1000.0,0.206
12,2.0,0.001,Average,,,0.184
12,2.0,0.0125,1,981.0,1000.0,0.981
12,2.0,0.0125,2,979.0,1000.0,0.979
12,2.0,0.0125,3,975.0,1000.0,0.975
12,2.0,0.0125,4,983.0,1000.0,0.983
12,2.0,0.0125,5,982.0,1000.0,0.982
12,2.0,0.0125,Average,,,0.98
12,2.0,0.05,1,949.0,1000.0,0.949
12,2.0,0.05,2,961.0,1000.0,0.961
12,2.0,0.05,3,966.0,1000.0,0.966
12,2.0,0.05,4,969.0,1000.0,0.969
12,2.0,0.05,5,966.0,1000.0,0.966
12,2.0,0.05,Average,,,0.9622
12,2.0,0.1,1,884.0,1000.0,0.884
12,2.0,0.1,2,936.0,1000.0,0.936
12,2.0,0.1,3,940.0,1000.0,0.94
12,2.0,0.1,4,958.0,1000.0,0.958
12,2.0,0.1,5,945.0,1000.0,0.945
12,2.0,0.1,Average,,,0.9326
12,3.0,0.001,1,953.0,1000.0,0.953
12,3.0,0.001,2,954.0,1000.0,0.954
12,3.0,0.001,3,954.0,1000.0,0.954
12,3.0,0.001,4,974.0,1000.0,0.974
12,3.0,0.001,5,967.0,1000.0,0.967
12,3.0,0.001,Average,,,0.9604
12,3.0,0.0125,1,950.0,1000.0,0.95
12,3.0,0.0125,2,964.0,1000.0,0.964
12,3.0,0.0125,3,962.0,1000.0,0.962
12,3.0,0.0125,4,961.0,1000.0,0.961
12,3.0,0.0125,5,964.0,1000.0,0.964
12,3.0,0.0125,Average,,,0.9602
12,3.0,0.05,1,943.0,1000.0,0.943
12,3.0,0.05,2,966.0,1000.0,0.966
12,3.0,0.05,3,960.0,1000.0,0.96
12,3.0,0.05,4,967.0,1000.0,0.967
12,3.0,0.05,5,965.0,1000.0,0.965
12,3.0,0.05,Average,,,0.9602
12,3.0,0.1,1,898.0,1000.0,0.898
12,3.0,0.1,2,933.0,1000.0,0.933
12,3.0,0.1,3,952.0,1000.0,0.952
12,3.0,0.1,4,963.0,1000.0,0.963
12,3.0,0.1,5,958.0,1000.0,0.958
12,3.0,0.1,Average,,,0.9408
12,4.0,0.001,1,988.0,1000.0,0.988
12,4.0,0.001,2,985.0,1000.0,0.985
12,4.0,0.001,3,989.0,1000.0,0.989
12,4.0,0.001,4,992.0,1000.0,0.992
12,4.0,0.001,5,986.0,1000.0,0.986
12,4.0,0.001,Average,,,0.988
12,4.0,0.0125,1,854.0,1000.0,0.854
12,4.0,0.0125,2,864.0,1000.0,0.864
12,4.0,0.0125,3,857.0,1000.0,0.857
12,4.0,0.0125,4,866.0,1000.0,0.866
12,4.0,0.0125,5,876.0,1000.0,0.876
12,4.0,0.0125,Average,,,0.8634000000000001
12,4.0,0.05,1,846.0,1000.0,0.846
12,4.0,0.05,2,902.0,1000.0,0.902
12,4.0,0.05,3,868.0,1000.0,0.868
12,4.0,0.05,4,877.0,1000.0,0.877
12,4.0,0.05,5,888.0,1000.0,0.888
12,4.0,0.05,Average,,,0.8762000000000001
12,4.0,0.1,1,809.0,1000.0,0.809
12,4.0,0.1,2,882.0,1000.0,0.882
12,4.0,0.1,3,875.0,1000.0,0.875
12,4.0,0.1,4,874.0,1000.0,0.874
12,4.0,0.1,5,867.0,1000.0,0.867
12,4.0,0.1,Average,,,0.8614
12,5.0,0.001,1,980.0,1000.0,0.98
12,5.0,0.001,2,984.0,1000.0,0.984
12,5.0,0.001,3,981.0,1000.0,0.981
12,5.0,0.001,4,988.0,1000.0,0.988
12,5.0,0.001,5,987.0,1000.0,0.987
12,5.0,0.001,Average,,,0.984
12,5.0,0.0125,1,427.0,1000.0,0.427
12,5.0,0.0125,2,449.0,1000.0,0.449
12,5.0,0.0125,3,433.0,1000.0,0.433
12,5.0,0.0125,4,429.0,1000.0,0.429
12,5.0,0.0125,5,429.0,1000.0,0.429
12,5.0,0.0125,Average,,,0.4333999999999999
12,5.0,0.05,1,458.0,1000.0,0.458
12,5.0,0.05,2,487.0,1000.0,0.487
12,5.0,0.05,3,480.0,1000.0,0.48
12,5.0,0.05,4,474.0,1000.0,0.474
12,5.0,0.05,5,474.0,1000.0,0.474
12,5.0,0.05,Average,,,0.4746
12,5.0,0.1,1,445.0,1000.0,0.445
12,5.0,0.1,2,511.0,1000.0,0.511
12,5.0,0.1,3,516.0,1000.0,0.516
