layer,beta,experiment,success_count,total_prompts,final_accuracy
7,3.0,1,21.0,1000.0,0.021
7,3.0,2,22.0,1000.0,0.022
7,3.0,3,19.0,1000.0,0.019
7,3.0,4,24.0,1000.0,0.024
7,3.0,5,23.0,1000.0,0.023
7,3.0,Average,,,0.021799999999999996
7,4.0,1,37.0,1000.0,0.037
7,4.0,2,45.0,1000.0,0.045
7,4.0,3,43.0,1000.0,0.043
7,4.0,4,45.0,1000.0,0.045
7,4.0,5,39.0,1000.0,0.039
7,4.0,Average,,,0.0418
7,5.0,1,46.0,1000.0,0.046
7,5.0,2,51.0,1000.0,0.051
7,5.0,3,47.0,1000.0,0.047
7,5.0,4,50.0,1000.0,0.05
7,5.0,5,45.0,1000.0,0.045
7,5.0,Average,,,0.047799999999999995
8,0.5,1,0.0,1000.0,0.0
8,0.5,2,0.0,1000.0,0.0
8,0.5,3,0.0,1000.0,0.0
8,0.5,4,0.0,1000.0,0.0
8,0.5,5,0.0,1000.0,0.0
8,0.5,Average,,,0.0
8,1.0,1,0.0,1000.0,0.0
8,1.0,2,0.0,1000.0,0.0
8,1.0,3,0.0,1000.0,0.0
8,1.0,4,1.0,1000.0,0.001
8,1.0,5,0.0,1000.0,0.0
8,1.0,Average,,,0.0002
8,2.0,1,5.0,1000.0,0.005
8,2.0,2,1.0,1000.0,0.001
8,2.0,3,4.0,1000.0,0.004
8,2.0,4,8.0,1000.0,0.008
8,2.0,5,3.0,1000.0,0.003
8,2.0,Average,,,0.004200000000000001
8,3.0,1,22.0,1000.0,0.022
8,3.0,2,19.0,1000.0,0.019
8,3.0,3,21.0,1000.0,0.021
8,3.0,4,25.0,1000.0,0.025
8,3.0,5,23.0,1000.0,0.023
8,3.0,Average,,,0.022
8,4.0,1,40.0,1000.0,0.04
8,4.0,2,53.0,1000.0,0.053
8,4.0,3,41.0,1000.0,0.041
8,4.0,4,58.0,1000.0,0.058
8,4.0,5,47.0,1000.0,0.047
8,4.0,Average,,,0.047799999999999995
8,5.0,1,50.0,1000.0,0.05
8,5.0,2,55.0,1000.0,0.055
8,5.0,3,54.0,1000.0,0.054
8,5.0,4,64.0,1000.0,0.064
8,5.0,5,62.0,1000.0,0.062
8,5.0,Average,,,0.05700000000000001
9,0.5,1,0.0,1000.0,0.0
9,0.5,2,1.0,1000.0,0.001
9,0.5,3,1.0,1000.0,0.001
9,0.5,4,3.0,1000.0,0.003
9,0.5,5,1.0,1000.0,0.001
9,0.5,Average,,,0.0012000000000000001
9,1.0,1,15.0,1000.0,0.015
9,1.0,2,12.0,1000.0,0.012
9,1.0,3,13.0,1000.0,0.013
9,1.0,4,18.0,1000.0,0.018
9,1.0,5,11.0,1000.0,0.011
9,1.0,Average,,,0.013799999999999998
9,2.0,1,138.0,1000.0,0.138
9,2.0,2,150.0,1000.0,0.15
9,2.0,3,156.0,1000.0,0.156
9,2.0,4,156.0,1000.0,0.156
9,2.0,5,153.0,1000.0,0.153
9,2.0,Average,,,0.1506
9,3.0,1,185.0,1000.0,0.185
9,3.0,2,204.0,1000.0,0.204
9,3.0,3,211.0,1000.0,0.211
9,3.0,4,204.0,1000.0,0.204
9,3.0,5,204.0,1000.0,0.204
9,3.0,Average,,,0.2016
9,4.0,1,189.0,1000.0,0.189
9,4.0,2,196.0,1000.0,0.196
9,4.0,3,210.0,1000.0,0.21
9,4.0,4,200.0,1000.0,0.2
9,4.0,5,203.0,1000.0,0.203
9,4.0,Average,,,0.1996
9,5.0,1,168.0,1000.0,0.168
9,5.0,2,179.0,1000.0,0.179
9,5.0,3,198.0,1000.0,0.198
9,5.0,4,177.0,1000.0,0.177
9,5.0,5,186.0,1000.0,0.186
9,5.0,Average,,,0.18159999999999998
10,0.5,1,1.0,1000.0,0.001
10,0.5,2,2.0,1000.0,0.002
10,0.5,3,1.0,1000.0,0.001
10,0.5,4,5.0,1000.0,0.005
10,0.5,5,1.0,1000.0,0.001
10,0.5,Average,,,0.0020000000000000005
10,1.0,1,60.0,1000.0,0.06
10,1.0,2,52.0,1000.0,0.052
10,1.0,3,55.0,1000.0,0.055
10,1.0,4,60.0,1000.0,0.06
10,1.0,5,55.0,1000.0,0.055
10,1.0,Average,,,0.05639999999999999
10,2.0,1,188.0,1000.0,0.188
10,2.0,2,202.0,1000.0,0.202
10,2.0,3,209.0,1000.0,0.209
10,2.0,4,212.0,1000.0,0.212
10,2.0,5,197.0,1000.0,0.197
10,2.0,Average,,,0.2016
10,3.0,1,212.0,1000.0,0.212
10,3.0,2,219.0,1000.0,0.219
10,3.0,3,230.0,1000.0,0.23
10,3.0,4,235.0,1000.0,0.235
10,3.0,5,227.0,1000.0,0.227
10,3.0,Average,,,0.2246
10,4.0,1,227.0,1000.0,0.227
10,4.0,2,216.0,1000.0,0.216
10,4.0,3,231.0,1000.0,0.231
10,4.0,4,247.0,1000.0,0.247
10,4.0,5,229.0,1000.0,0.229
10,4.0,Average,,,0.23000000000000004
10,5.0,1,213.0,1000.0,0.213
10,5.0,2,219.0,1000.0,0.219
10,5.0,3,219.0,1000.0,0.219
10,5.0,4,227.0,1000.0,0.227
10,5.0,5,219.0,1000.0,0.219
10,5.0,Average,,,0.21939999999999998
11,0.5,1,2.0,1000.0,0.002
11,0.5,2,1.0,1000.0,0.001
11,0.5,3,1.0,1000.0,0.001
11,0.5,4,4.0,1000.0,0.004
11,0.5,5,1.0,1000.0,0.001
11,0.5,Average,,,0.0018000000000000002
11,1.0,1,71.0,1000.0,0.071
11,1.0,2,73.0,1000.0,0.073
11,1.0,3,81.0,1000.0,0.081
11,1.0,4,75.0,1000.0,0.075
11,1.0,5,68.0,1000.0,0.068
11,1.0,Average,,,0.0736
11,2.0,1,288.0,1000.0,0.288
11,2.0,2,306.0,1000.0,0.306
11,2.0,3,313.0,1000.0,0.313
11,2.0,4,305.0,1000.0,0.305
11,2.0,5,302.0,1000.0,0.302
11,2.0,Average,,,0.3028
11,3.0,1,311.0,1000.0,0.311
11,3.0,2,321.0,1000.0,0.321
11,3.0,3,326.0,1000.0,0.326
11,3.0,4,320.0,1000.0,0.32
11,3.0,5,311.0,1000.0,0.311
11,3.0,Average,,,0.31779999999999997
11,4.0,1,283.0,1000.0,0.283
11,4.0,2,301.0,1000.0,0.301
11,4.0,3,298.0,1000.0,0.298
11,4.0,4,301.0,1000.0,0.301
11,4.0,5,299.0,1000.0,0.299
11,4.0,Average,,,0.29639999999999994
11,5.0,1,253.0,1000.0,0.253
11,5.0,2,267.0,1000.0,0.267
11,5.0,3,266.0,1000.0,0.266
11,5.0,4,273.0,1000.0,0.273
11,5.0,5,265.0,1000.0,0.265
11,5.0,Average,,,0.26480000000000004
12,0.5,1,1.0,1000.0,0.001
12,0.5,2,2.0,1000.0,0.002
12,0.5,3,1.0,1000.0,0.001
12,0.5,4,3.0,1000.0,0.003
12,0.5,5,1.0,1000.0,0.001
12,0.5,Average,,,0.0016
12,1.0,1,87.0,1000.0,0.087
12,1.0,2,93.0,1000.0,0.093
12,1.0,3,98.0,1000.0,0.098
12,1.0,4,100.0,1000.0,0.1
12,1.0,5,92.0,1000.0,0.092
12,1.0,Average,,,0.094
12,2.0,1,238.0,1000.0,0.238
12,2.0,2,233.0,1000.0,0.233
12,2.0,3,248.0,1000.0,0.248
12,2.0,4,247.0,1000.0,0.247
12,2.0,5,252.0,1000.0,0.252
12,2.0,Average,,,0.24359999999999998
12,3.0,1,258.0,1000.0,0.258
12,3.0,2,263.0,1000.0,0.263
12,3.0,3,262.0,1000.0,0.262
12,3.0,4,270.0,1000.0,0.27
12,3.0,5,262.0,1000.0,0.262
12,3.0,Average,,,0.263
12,4.0,1,249.0,1000.0,0.249
12,4.0,2,259.0,1000.0,0.259
12,4.0,3,256.0,1000.0,0.256
12,4.0,4,272.0,1000.0,0.272
12,4.0,5,264.0,1000.0,0.264
12,4.0,Average,,,0.26
12,5.0,1,234.0,1000.0,0.234
12,5.0,2,246.0,1000.0,0.246
12,5.0,3,244.0,1000.0,0.244
12,5.0,4,249.0,1000.0,0.249
12,5.0,5,246.0,1000.0,0.246
12,5.0,Average,,,0.24379999999999996
13,0.5,1,1.0,1000.0,0.001
13,0.5,2,2.0,1000.0,0.002
13,0.5,3,3.0,1000.0,0.003
13,0.5,4,7.0,1000.0,0.007
13,0.5,5,2.0,1000.0,0.002
13,0.5,Average,,,0.003
13,1.0,1,106.0,1000.0,0.106
13,1.0,2,109.0,1000.0,0.109
13,1.0,3,123.0,1000.0,0.123
13,1.0,4,120.0,1000.0,0.12
13,1.0,5,114.0,1000.0,0.114
13,1.0,Average,,,0.11439999999999999
13,2.0,1,295.0,1000.0,0.295
13,2.0,2,309.0,1000.0,0.309
13,2.0,3,305.0,1000.0,0.305
13,2.0,4,309.0,1000.0,0.309
13,2.0,5,312.0,1000.0,0.312
13,2.0,Average,,,0.306
13,3.0,1,294.0,1000.0,0.294
13,3.0,2,312.0,1000.0,0.312
13,3.0,3,314.0,1000.0,0.314
13,3.0,4,315.0,1000.0,0.315
13,3.0,5,324.0,1000.0,0.324
13,3.0,Average,,,0.31179999999999997
13,4.0,1,262.0,1000.0,0.262
13,4.0,2,272.0,1000.0,0.272
13,4.0,3,277.0,1000.0,0.277
13,4.0,4,266.0,1000.0,0.266
13,4.0,5,288.0,1000.0,0.288
13,4.0,Average,,,0.273
13,5.0,1,220.0,1000.0,0.22
13,5.0,2,217.0,1000.0,0.217
13,5.0,3,223.0,1000.0,0.223
13,5.0,4,208.0,1000.0,0.208
13,5.0,5,233.0,1000.0,0.233
13,5.0,Average,,,0.2202
14,0.5,1,0.0,1000.0,0.0
14,0.5,2,1.0,1000.0,0.001
14,0.5,3,1.0,1000.0,0.001
14,0.5,4,2.0,1000.0,0.002
14,0.5,5,0.0,1000.0,0.0
14,0.5,Average,,,0.0008
14,1.0,1,51.0,1000.0,0.051
14,1.0,2,39.0,1000.0,0.039
14,1.0,3,59.0,1000.0,0.059
14,1.0,4,55.0,1000.0,0.055
14,1.0,5,44.0,1000.0,0.044
14,1.0,Average,,,0.0496
14,2.0,1,210.0,1000.0,0.21
14,2.0,2,227.0,1000.0,0.227
14,2.0,3,225.0,1000.0,0.225
14,2.0,4,232.0,1000.0,0.232
14,2.0,5,224.0,1000.0,0.224
14,2.0,Average,,,0.22360000000000002
14,3.0,1,236.0,1000.0,0.236
14,3.0,2,247.0,1000.0,0.247
14,3.0,3,242.0,1000.0,0.242
14,3.0,4,239.0,1000.0,0.239
14,3.0,5,247.0,1000.0,0.247
14,3.0,Average,,,0.24219999999999997
14,4.0,1,200.0,1000.0,0.2
14,4.0,2,203.0,1000.0,0.203
14,4.0,3,189.0,1000.0,0.189
14,4.0,4,190.0,1000.0,0.19
14,4.0,5,205.0,1000.0,0.205
14,4.0,Average,,,0.1974
14,5.0,1,156.0,1000.0,0.156
14,5.0,2,157.0,1000.0,0.157
14,5.0,3,149.0,1000.0,0.149
14,5.0,4,155.0,1000.0,0.155
14,5.0,5,167.0,1000.0,0.167
14,5.0,Average,,,0.1568
15,0.5,1,0.0,1000.0,0.0
15,0.5,2,0.0,1000.0,0.0
15,0.5,3,0.0,1000.0,0.0
15,0.5,4,1.0,1000.0,0.001
15,0.5,5,0.0,1000.0,0.0
15,0.5,Average,,,0.0002
15,1.0,1,31.0,1000.0,0.031
15,1.0,2,30.0,1000.0,0.03
15,1.0,3,32.0,1000.0,0.032
15,1.0,4,37.0,1000.0,0.037
15,1.0,5,27.0,1000.0,0.027
15,1.0,Average,,,0.0314
15,2.0,1,166.0,1000.0,0.166
15,2.0,2,161.0,1000.0,0.161
15,2.0,3,165.0,1000.0,0.165
15,2.0,4,175.0,1000.0,0.175
15,2.0,5,163.0,1000.0,0.163
15,2.0,Average,,,0.166
15,3.0,1,159.0,1000.0,0.159
15,3.0,2,150.0,1000.0,0.15
15,3.0,3,138.0,1000.0,0.138
15,3.0,4,151.0,1000.0,0.151
15,3.0,5,153.0,1000.0,0.153
15,3.0,Average,,,0.1502
15,4.0,1,106.0,1000.0,0.106
15,4.0,2,93.0,1000.0,0.093
15,4.0,3,98.0,1000.0,0.098
15,4.0,4,91.0,1000.0,0.091
15,4.0,5,109.0,1000.0,0.109
15,4.0,Average,,,0.0994
15,5.0,1,68.0,1000.0,0.068
15,5.0,2,55.0,1000.0,0.055
15,5.0,3,60.0,1000.0,0.06
15,5.0,4,55.0,1000.0,0.055
15,5.0,5,73.0,1000.0,0.073
15,5.0,Average,,,0.0622
16,0.5,1,0.0,1000.0,0.0
16,0.5,2,1.0,1000.0,0.001
16,0.5,3,1.0,1000.0,0.001
16,0.5,4,2.0,1000.0,0.002
16,0.5,5,0.0,1000.0,0.0
16,0.5,Average,,,0.0008
16,1.0,1,57.0,1000.0,0.057
16,1.0,2,49.0,1000.0,0.049
16,1.0,3,57.0,1000.0,0.057
16,1.0,4,61.0,1000.0,0.061
16,1.0,5,47.0,1000.0,0.047
16,1.0,Average,,,0.054200000000000005
16,2.0,1,167.0,1000.0,0.167
16,2.0,2,158.0,1000.0,0.158
16,2.0,3,165.0,1000.0,0.165
16,2.0,4,182.0,1000.0,0.182
16,2.0,5,164.0,1000.0,0.164
16,2.0,Average,,,0.1672
16,3.0,1,146.0,1000.0,0.146
16,3.0,2,122.0,1000.0,0.122
16,3.0,3,138.0,1000.0,0.138
16,3.0,4,132.0,1000.0,0.132
16,3.0,5,139.0,1000.0,0.139
16,3.0,Average,,,0.13540000000000002
16,4.0,1,102.0,1000.0,0.102
16,4.0,2,89.0,1000.0,0.089
16,4.0,3,100.0,1000.0,0.1
16,4.0,4,87.0,1000.0,0.087
16,4.0,5,96.0,1000.0,0.096
16,4.0,Average,,,0.0948
16,5.0,1,70.0,1000.0,0.07
16,5.0,2,67.0,1000.0,0.067
16,5.0,3,66.0,1000.0,0.066
16,5.0,4,57.0,1000.0,0.057
16,5.0,5,64.0,1000.0,0.064
16,5.0,Average,,,0.0648
17,0.5,1,0.0,1000.0,0.0
17,0.5,2,0.0,1000.0,0.0
17,0.5,3,0.0,1000.0,0.0
17,0.5,4,1.0,1000.0,0.001
17,0.5,5,0.0,1000.0,0.0
17,0.5,Average,,,0.0002
17,1.0,1,10.0,1000.0,0.01
17,1.0,2,11.0,1000.0,0.011
17,1.0,3,13.0,1000.0,0.013
17,1.0,4,11.0,1000.0,0.011
17,1.0,5,6.0,1000.0,0.006
17,1.0,Average,,,0.010199999999999999
17,2.0,1,47.0,1000.0,0.047
17,2.0,2,46.0,1000.0,0.046
17,2.0,3,56.0,1000.0,0.056
17,2.0,4,50.0,1000.0,0.05
17,2.0,5,49.0,1000.0,0.049
17,2.0,Average,,,0.0496
17,3.0,1,40.0,1000.0,0.04
17,3.0,2,34.0,1000.0,0.034
17,3.0,3,38.0,1000.0,0.038
17,3.0,4,29.0,1000.0,0.029
17,3.0,5,51.0,1000.0,0.051
17,3.0,Average,,,0.038400000000000004
17,4.0,1,29.0,1000.0,0.029
17,4.0,2,21.0,1000.0,0.021
17,4.0,3,27.0,1000.0,0.027
17,4.0,4,16.0,1000.0,0.016
17,4.0,5,31.0,1000.0,0.031
17,4.0,Average,,,0.0248
17,5.0,1,20.0,1000.0,0.02
17,5.0,2,13.0,1000.0,0.013
17,5.0,3,15.0,1000.0,0.015
17,5.0,4,8.0,1000.0,0.008
17,5.0,5,26.0,1000.0,0.026
17,5.0,Average,,,0.0164
18,0.5,1,0.0,1000.0,0.0
18,0.5,2,0.0,1000.0,0.0
18,0.5,3,0.0,1000.0,0.0
18,0.5,4,1.0,1000.0,0.001
18,0.5,5,0.0,1000.0,0.0
18,0.5,Average,,,0.0002
18,1.0,1,9.0,1000.0,0.009
18,1.0,2,8.0,1000.0,0.008
18,1.0,3,8.0,1000.0,0.008
18,1.0,4,9.0,1000.0,0.009
18,1.0,5,6.0,1000.0,0.006
18,1.0,Average,,,0.008
18,2.0,1,33.0,1000.0,0.033
18,2.0,2,27.0,1000.0,0.027
18,2.0,3,31.0,1000.0,0.031
18,2.0,4,27.0,1000.0,0.027
18,2.0,5,35.0,1000.0,0.035
18,2.0,Average,,,0.0306
18,3.0,1,30.0,1000.0,0.03
18,3.0,2,25.0,1000.0,0.025
18,3.0,3,36.0,1000.0,0.036
18,3.0,4,21.0,1000.0,0.021
18,3.0,5,28.0,1000.0,0.028
18,3.0,Average,,,0.028000000000000004
18,4.0,1,28.0,1000.0,0.028
18,4.0,2,16.0,1000.0,0.016
18,4.0,3,32.0,1000.0,0.032
18,4.0,4,16.0,1000.0,0.016
18,4.0,5,22.0,1000.0,0.022
18,4.0,Average,,,0.022799999999999997
18,5.0,1,25.0,1000.0,0.025
18,5.0,2,12.0,1000.0,0.012
18,5.0,3,23.0,1000.0,0.023
18,5.0,4,11.0,1000.0,0.011
18,5.0,5,14.0,1000.0,0.014
18,5.0,Average,,,0.017
19,0.5,1,0.0,1000.0,0.0
19,0.5,2,0.0,1000.0,0.0
19,0.5,3,0.0,1000.0,0.0
19,0.5,4,1.0,1000.0,0.001
19,0.5,5,0.0,1000.0,0.0
19,0.5,Average,,,0.0002
19,1.0,1,5.0,1000.0,0.005
19,1.0,2,5.0,1000.0,0.005
19,1.0,3,6.0,1000.0,0.006
19,1.0,4,2.0,1000.0,0.002
19,1.0,5,4.0,1000.0,0.004
19,1.0,Average,,,0.0044
19,2.0,1,23.0,1000.0,0.023
19,2.0,2,21.0,1000.0,0.021
19,2.0,3,27.0,1000.0,0.027
19,2.0,4,24.0,1000.0,0.024
19,2.0,5,21.0,1000.0,0.021
19,2.0,Average,,,0.023200000000000002
19,3.0,1,26.0,1000.0,0.026
19,3.0,2,22.0,1000.0,0.022
19,3.0,3,25.0,1000.0,0.025
19,3.0,4,14.0,1000.0,0.014
19,3.0,5,24.0,1000.0,0.024
19,3.0,Average,,,0.022200000000000004
19,4.0,1,25.0,1000.0,0.025
19,4.0,2,19.0,1000.0,0.019
19,4.0,3,26.0,1000.0,0.026
19,4.0,4,10.0,1000.0,0.01
19,4.0,5,16.0,1000.0,0.016
19,4.0,Average,,,0.0192
19,5.0,1,23.0,1000.0,0.023
19,5.0,2,12.0,1000.0,0.012
19,5.0,3,21.0,1000.0,0.021
19,5.0,4,7.0,1000.0,0.007
19,5.0,5,13.0,1000.0,0.013
19,5.0,Average,,,0.015200000000000002
20,0.5,1,0.0,1000.0,0.0
20,0.5,2,0.0,1000.0,0.0
